age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income,age_x_age,age_x_fnlwgt,age_x_education_num,age_x_capital_gain,age_x_capital_loss,age_x_hours_per_week,fnlwgt_x_fnlwgt,fnlwgt_x_education_num,fnlwgt_x_capital_gain,fnlwgt_x_capital_loss,fnlwgt_x_hours_per_week,education_num_x_education_num,education_num_x_capital_gain,education_num_x_capital_loss,education_num_x_hours_per_week,capital_gain_x_capital_gain,capital_gain_x_capital_loss,capital_gain_x_hours_per_week,capital_loss_x_capital_loss,capital_loss_x_hours_per_week,hours_per_week_x_hours_per_week,marital_status_statistics,male,female
26,Private,106406,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,676,2766556,260,0,0,1040,-1562665052,1064060,0,0,4256240,100,0,0,400,0,0,0,0,0,1600,,,
38,Private,227945,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,65,United-States,>50K,1444,8661910,532,3799962,0,2470,419315473,3191230,1319435575,0,14816425,196,1399986,0,910,1409865409,0,6499935,0,0,4225,,,
45,Self-emp-inc,197332,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,United-States,>50K,2025,8879940,450,0,0,2475,285212560,1973320,0,0,10853260,100,0,0,550,0,0,0,0,0,3025,,,
41,Self-emp-inc,114967,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,40,United-States,>50K,1681,4713647,451,0,0,1640,332509201,1264637,0,0,4598680,121,0,0,440,0,0,0,0,0,1600,,,
43,Local-gov,37937,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,43,United-States,<=50K,1849,1631291,516,0,0,1849,1439215969,455244,0,0,1631291,144,0,0,516,0,0,0,0,0,1849,,,
32,Self-emp-inc,99309,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,1024,3177888,288,0,0,1280,1272342889,893781,0,0,3972360,81,0,0,360,0,0,0,0,0,1600,,,
41,?,211873,Assoc-voc,11,Married-civ-spouse,?,Wife,White,Female,0,1628,5,?,<=50K,1681,8686793,451,0,66748,205,1940495169,2330603,0,344929244,1059365,121,0,17908,55,0,0,0,2650384,8140,25,,,
53,Private,94081,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,44,United-States,>50K,2809,4986293,689,0,0,2332,261299969,1223053,0,0,4139564,169,0,0,572,0,0,0,0,0,1936,,,
36,Private,111128,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,48,United-States,>50K,1296,4000608,468,0,0,1728,-535469504,1444664,0,0,5334144,169,0,0,624,0,0,0,0,0,2304,,,
52,Private,416129,Preschool,1,Married-civ-spouse,Other-service,Not-in-family,White,Male,0,0,40,El-Salvador,<=50K,2704,21638708,52,0,0,2080,1364652801,416129,0,0,16645160,1,0,0,40,0,0,0,0,0,1600,,,
20,Private,515797,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,400,10315940,180,0,0,800,-241427143,4642173,0,0,20631880,81,0,0,360,0,0,0,0,0,1600,,,
66,Private,313255,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,24,United-States,<=50K,4356,20674830,660,0,0,1584,-655552783,3132550,0,0,7518120,100,0,0,240,0,0,0,0,0,576,,,
57,Federal-gov,310320,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,48,United-States,>50K,3249,17688240,741,0,0,2736,1809221888,4034160,0,0,14895360,169,0,0,624,0,0,0,0,0,2304,,,
47,Self-emp-inc,96798,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,80,United-States,>50K,2209,4549506,423,0,0,3760,779918212,871182,0,0,7743840,81,0,0,720,0,0,0,0,0,6400,,,
42,Private,176063,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,55,United-States,>50K,1764,7394646,462,631008,0,2310,933408897,1936693,-1649796784,0,9683465,121,165264,0,605,225720576,0,826320,0,0,3025,,,
40,Private,173607,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K,1600,6944280,240,0,0,1600,74619377,1041642,0,0,6944280,36,0,0,240,0,0,0,0,0,1600,,,
41,Private,174540,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,4,United-States,<=50K,1681,7156140,410,0,0,164,399440528,1745400,0,0,698160,100,0,0,40,0,0,0,0,0,16,,,
46,Private,237731,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K,2116,10935626,506,0,0,1840,681453513,2615041,0,0,9509240,121,0,0,440,0,0,0,0,0,1600,,,
21,Private,766115,10th,6,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,35,United-States,<=50K,441,16088415,126,0,0,735,-1478326327,4596690,0,0,26814025,36,0,0,210,0,0,0,0,0,1225,,,
41,Private,253060,Prof-school,15,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,<=50K,1681,10375460,615,0,0,2050,-385145840,3795900,0,0,12653000,225,0,0,750,0,0,0,0,0,2500,,,
62,?,225652,7th-8th,4,Married-civ-spouse,?,Husband,White,Male,3411,0,50,United-States,<=50K,3844,13990424,248,211482,0,3100,-620782448,902608,769698972,0,11282600,16,13644,0,200,11634921,0,170550,0,0,2500,,,
37,?,172256,Some-college,10,Married-civ-spouse,?,Husband,White,Male,0,0,20,United-States,<=50K,1369,6373472,370,0,0,740,-392641536,1722560,0,0,3445120,100,0,0,200,0,0,0,0,0,400,,,
35,Private,230054,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Mexico,<=50K,1225,8051890,140,0,0,1400,1385235364,920216,0,0,9202160,16,0,0,160,0,0,0,0,0,1600,,,
27,?,251854,Bachelors,13,Married-civ-spouse,?,Wife,Black,Female,0,0,35,?,>50K,729,6800058,351,0,0,945,-994072124,3274102,0,0,8814890,169,0,0,455,0,0,0,0,0,1225,,,
44,Private,173590,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,3,United-States,<=50K,1936,7637960,572,0,0,132,68717028,2256670,0,0,520770,169,0,0,39,0,0,0,0,0,9,,,
37,Private,336880,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,<=50K,1369,12464560,370,0,0,1850,1818984704,3368800,0,0,16844000,100,0,0,500,0,0,0,0,0,2500,,,
40,Private,214242,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,United-States,<=50K,1600,8569680,360,0,0,2000,-1345005692,1928178,0,0,10712100,81,0,0,450,0,0,0,0,0,2500,,,
57,Private,170287,Masters,14,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,>50K,3249,9706359,798,0,0,2280,-1067108703,2384018,0,0,6811480,196,0,0,560,0,0,0,0,0,1600,,,
49,Private,199058,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,38,United-States,<=50K,2401,9753842,441,0,0,1862,969381700,1791522,0,0,7564204,81,0,0,342,0,0,0,0,0,1444,,,
49,Private,281647,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,>50K,2401,13800703,637,0,0,2205,2015621281,3661411,0,0,12674115,169,0,0,585,0,0,0,0,0,2025,,,
41,Private,207578,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,50,India,>50K,1681,8510698,492,0,0,2050,138953124,2490936,0,0,10378900,144,0,0,600,0,0,0,0,0,2500,,,
46,Federal-gov,190729,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K,2116,8773534,460,0,0,1840,2017813073,1907290,0,0,7629160,100,0,0,400,0,0,0,0,0,1600,,,
37,Private,160920,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K,1369,5954040,444,0,0,1480,125442624,1931040,0,0,6436800,144,0,0,480,0,0,0,0,0,1600,,,
44,Private,427952,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K,1936,18829888,572,0,0,1760,-1540679424,5563376,0,0,17118080,169,0,0,520,0,0,0,0,0,1600,,,
64,Self-emp-not-inc,213945,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K,4096,13692480,576,0,0,3200,-1472177231,1925505,0,0,10697250,81,0,0,450,0,0,0,0,0,2500,,,
58,Private,190997,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,3364,11077826,580,0,0,2320,2120115641,1909970,0,0,7639880,100,0,0,400,0,0,0,0,0,1600,,,
44,Private,175641,11th,7,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K,1936,7728204,308,0,0,1760,784989809,1229487,0,0,7025640,49,0,0,280,0,0,0,0,0,1600,,,
48,Private,36503,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,2304,1752144,480,0,0,1920,1332469009,365030,0,0,1460120,100,0,0,400,0,0,0,0,0,1600,,,
30,Private,226443,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K,900,6793290,390,0,0,1500,-263175303,2943759,0,0,11322150,169,0,0,650,0,0,0,0,0,2500,,,
48,Private,237525,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,65,United-States,>50K,2304,11401200,624,369024,0,3120,583550777,3087825,1826092200,0,15439125,169,99944,0,845,59105344,0,499720,0,0,4225,,,
39,Private,99527,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,1521,3881553,351,0,0,1560,1315689137,895743,0,0,3981080,81,0,0,360,0,0,0,0,0,1600,,,
42,Private,349884,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,United-States,<=50K,1764,14695128,252,0,0,1470,-2135238128,2099304,0,0,12245940,36,0,0,210,0,0,0,0,0,1225,,,
28,State-gov,52636,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K,784,1473808,392,0,0,1120,-1524418800,736904,0,0,2105440,196,0,0,560,0,0,0,0,0,1600,,,
46,Private,249935,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,70,United-States,<=50K,2116,11497010,736,0,0,3220,-1957005215,3998960,0,0,17495450,256,0,0,1120,0,0,0,0,0,4900,,,
59,?,409842,Masters,14,Married-civ-spouse,?,Husband,White,Male,0,0,20,United-States,<=50K,3481,24180678,826,0,0,1180,466740420,5737788,0,0,8196840,196,0,0,280,0,0,0,0,0,400,,,
31,Private,288566,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,43,United-States,>50K,961,8945546,403,0,0,1333,1665957732,3751358,0,0,12408338,169,0,0,559,0,0,0,0,0,1849,,,
51,Self-emp-not-inc,175897,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,20,United-States,<=50K,2601,8970747,255,0,0,1020,874983537,879485,0,0,3517940,25,0,0,100,0,0,0,0,0,400,,,
37,Private,109633,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,16,United-States,>50K,1369,4056421,481,0,0,592,-865507199,1425229,0,0,1754128,169,0,0,208,0,0,0,0,0,256,,,
41,Private,203761,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,1681,8354201,533,0,0,1640,-1431127839,2648893,0,0,8150440,169,0,0,520,0,0,0,0,0,1600,,,
40,Federal-gov,280167,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,1600,11206680,560,0,0,1600,1184136561,3922338,0,0,11206680,196,0,0,560,0,0,0,0,0,1600,,,
50,Private,209320,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K,2500,10466000,650,0,0,2000,865189440,2721160,0,0,8372800,169,0,0,520,0,0,0,0,0,1600,,,
54,Private,96710,HS-grad,9,Married-civ-spouse,Priv-house-serv,Other-relative,Black,Female,0,0,20,United-States,<=50K,2916,5222340,486,0,0,1080,762889508,870390,0,0,1934200,81,0,0,180,0,0,0,0,0,400,,,
79,Self-emp-inc,183686,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,20,United-States,>50K,6241,14511194,1027,0,0,1580,-619191772,2387918,0,0,3673720,169,0,0,260,0,0,0,0,0,400,,,
47,Private,89146,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States,>50K,2209,4189862,423,0,0,1880,-642925276,802314,0,0,3565840,81,0,0,360,0,0,0,0,0,1600,,,
42,Private,369131,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,>50K,1764,15503502,504,0,0,2310,-1181258311,4429572,0,0,20302205,144,0,0,660,0,0,0,0,0,3025,,,
32,Private,206541,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,45,United-States,>50K,1024,6609312,352,0,0,1440,-290488279,2271951,0,0,9294345,121,0,0,495,0,0,0,0,0,2025,,,
37,Private,170020,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,1369,6290740,333,0,0,1480,-1157970672,1530180,0,0,6800800,81,0,0,360,0,0,0,0,0,1600,,,
44,Private,162028,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,2415,6,United-States,>50K,1936,7129232,440,0,106260,264,483269008,1620280,0,391297620,972168,100,0,24150,60,0,0,0,5832225,14490,36,,,
37,Local-gov,99935,Masters,14,Married-civ-spouse,Protective-serv,Husband,White,Male,7688,0,50,United-States,>50K,1369,3697595,518,284456,0,1850,1397069633,1399090,768300280,0,4996750,196,107632,0,700,59105344,0,384400,0,0,2500,,,
47,Private,76034,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,57,United-States,>50K,2209,3573598,470,0,0,2679,1486201860,760340,0,0,4333938,100,0,0,570,0,0,0,0,0,3249,,,
29,Private,218785,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,65,United-States,<=50K,841,6344765,290,0,0,1885,622235969,2187850,0,0,14221025,100,0,0,650,0,0,0,0,0,4225,,,
47,Private,84726,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K,2209,3982122,470,0,0,1880,-1411439516,847260,0,0,3389040,100,0,0,400,0,0,0,0,0,1600,,,
32,Private,202498,11th,7,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,Columbia,<=50K,1024,6479936,224,0,0,1280,-1944232956,1417486,0,0,8099920,49,0,0,280,0,0,0,0,0,1600,,,
43,Private,91209,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,1849,3921987,559,0,0,1720,-270852911,1185717,0,0,3648360,169,0,0,520,0,0,0,0,0,1600,,,
35,Private,189623,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K,1225,6636805,560,0,0,1575,1597143761,3033968,0,0,8533035,256,0,0,720,0,0,0,0,0,2025,,,
43,Private,309932,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,1849,13327076,559,0,0,1720,1568564112,4029116,0,0,12397280,169,0,0,520,0,0,0,0,0,1600,,,
33,Private,117779,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,46,United-States,>50K,1089,3886707,297,0,0,1518,986990953,1060011,0,0,5417834,81,0,0,414,0,0,0,0,0,2116,,,
33,Private,511517,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K,1089,16880061,297,0,0,1320,-343363767,4603653,0,0,20460680,81,0,0,360,0,0,0,0,0,1600,,,
76,Private,124191,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,5776,9438516,1064,0,0,3040,-1756464703,1738674,0,0,4967640,196,0,0,560,0,0,0,0,0,1600,,,
33,Private,133503,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,1977,45,United-States,>50K,1089,4405599,297,0,65241,1485,643181825,1201527,0,263935431,6007635,81,0,17793,405,0,0,0,3908529,88965,2025,,,
39,Private,117166,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,2635,0,40,United-States,<=50K,1521,4569474,234,102765,0,1560,842969668,702996,308732410,0,4686640,36,15810,0,240,6943225,0,105400,0,0,1600,,,
57,Self-emp-not-inc,138285,Assoc-acdm,12,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,Iran,<=50K,3249,7882245,684,0,0,2280,1942872041,1659420,0,0,5531400,144,0,0,480,0,0,0,0,0,1600,,,
31,Private,101761,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,51,United-States,<=50K,961,3154591,279,0,0,1581,1765366529,915849,0,0,5189811,81,0,0,459,0,0,0,0,0,2601,,,
38,Self-emp-inc,159179,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K,1444,6048802,570,0,0,1710,-431849735,2387685,0,0,7163055,225,0,0,675,0,0,0,0,0,2025,,,
47,Private,202322,5th-6th,3,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,Mexico,<=50K,2209,9509134,141,0,0,1880,-2015481276,606966,0,0,8092880,9,0,0,120,0,0,0,0,0,1600,,,
34,Private,56026,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,United-States,>50K,1156,1904884,306,0,0,2040,-1156054620,504234,0,0,3361560,81,0,0,540,0,0,0,0,0,3600,,,
48,Self-emp-inc,181307,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,>50K,2304,8702736,432,0,0,2880,-1487510119,1631763,0,0,10878420,81,0,0,540,0,0,0,0,0,3600,,,
34,Private,126838,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K,1156,4312492,306,0,0,1360,-1091990940,1141542,0,0,5073520,81,0,0,360,0,0,0,0,0,1600,,,
74,Self-emp-inc,228075,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,20051,0,25,United-States,>50K,5476,16877550,740,1483774,0,1850,478598073,2280750,278164529,0,5701875,100,200510,0,250,402042601,0,501275,0,0,625,,,
46,Private,273629,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,2116,12586934,644,0,0,1840,1858385609,3830806,0,0,10945160,196,0,0,560,0,0,0,0,0,1600,,,
73,Private,77884,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines,<=50K,5329,5685532,657,0,0,2920,1770950160,700956,0,0,3115360,81,0,0,360,0,0,0,0,0,1600,,,
33,Private,255334,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,25,United-States,>50K,1089,8426022,429,0,0,825,770942116,3319342,0,0,6383350,169,0,0,325,0,0,0,0,0,625,,,
37,Private,179468,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,1369,6640316,333,0,0,1480,2143991952,1615212,0,0,7178720,81,0,0,360,0,0,0,0,0,1600,,,
54,Private,68684,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,44,United-States,<=50K,2916,3708936,486,0,0,2376,422524560,618156,0,0,3022096,81,0,0,396,0,0,0,0,0,1936,,,
39,Private,343476,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,30,United-States,<=50K,1521,13395564,351,0,0,1170,2011645584,3091284,0,0,10304280,81,0,0,270,0,0,0,0,0,900,,,
35,Self-emp-not-inc,230268,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K,1225,8059380,350,0,0,1400,1483744272,2302680,0,0,9210720,100,0,0,400,0,0,0,0,0,1600,,,
44,Private,286750,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,50,United-States,>50K,1936,12617000,572,0,0,2200,621183876,3727750,0,0,14337500,169,0,0,650,0,0,0,0,0,2500,,,
63,Self-emp-not-inc,289741,Masters,14,Married-civ-spouse,Farming-fishing,Husband,White,Male,41310,0,50,United-States,<=50K,3969,18253683,882,2602530,0,3150,-1949498839,4056374,-915701178,0,14487050,196,578340,0,700,1706516100,0,2065500,0,0,2500,,,
51,Self-emp-not-inc,115851,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,2601,5908401,459,0,0,2040,536552313,1042659,0,0,4634040,81,0,0,360,0,0,0,0,0,1600,,,
69,?,183958,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,8,United-States,<=50K,4761,12693102,621,0,0,552,-519192604,1655622,0,0,1471664,81,0,0,72,0,0,0,0,0,64,,,
26,Private,88449,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,36,United-States,<=50K,676,2299674,234,0,0,936,-766708991,796041,0,0,3184164,81,0,0,324,0,0,0,0,0,1296,,,
53,Private,96062,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1740,40,United-States,<=50K,2809,5091286,530,0,92220,2120,637973252,960620,0,167147880,3842480,100,0,17400,400,0,0,0,3027600,69600,1600,,,
43,Private,187322,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,1849,8054846,559,0,0,1720,729793316,2435186,0,0,7492880,169,0,0,520,0,0,0,0,0,1600,,,
37,Private,74593,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,70,United-States,<=50K,1369,2759941,333,0,0,2590,1269148353,671337,0,0,5221510,81,0,0,630,0,0,0,0,0,4900,,,
50,Self-emp-not-inc,37913,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Italy,>50K,2500,1895650,650,0,0,2000,1437395569,492869,0,0,1516520,169,0,0,520,0,0,0,0,0,1600,,,
41,Federal-gov,253770,Some-college,10,Married-civ-spouse,Transport-moving,Wife,White,Female,7298,0,40,United-States,>50K,1681,10404570,410,299218,0,1640,-25296540,2537700,1852013460,0,10150800,100,72980,0,400,53260804,0,291920,0,0,1600,,,
59,Self-emp-not-inc,174056,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,15024,0,40,United-States,>50K,3481,10269304,767,886416,0,2360,230720064,2262728,-1679949952,0,6962240,169,195312,0,520,225720576,0,600960,0,0,1600,,,
48,Local-gov,493862,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Black,Male,7298,0,38,United-States,>50K,2304,23705376,432,350304,0,1824,-913460828,4444758,-690762420,0,18766756,81,65682,0,342,53260804,0,277324,0,0,1444,,,
55,Self-emp-not-inc,349910,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,<=50K,3025,19245050,660,0,0,3300,-2117043484,4198920,0,0,20994600,144,0,0,720,0,0,0,0,0,3600,,,
38,Federal-gov,190895,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,?,>50K,1444,7254010,494,0,0,1520,2081162657,2481635,0,0,7635800,169,0,0,520,0,0,0,0,0,1600,,,
45,Private,195949,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,2025,8817705,405,0,0,1800,-258695063,1763541,0,0,7837960,81,0,0,360,0,0,0,0,0,1600,,,
49,Private,334787,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K,2401,16404563,441,0,0,1960,413185673,3013083,0,0,13391480,81,0,0,360,0,0,0,0,0,1600,,,
23,Private,196827,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1902,40,United-States,<=50K,529,4527021,230,0,43746,920,86162265,1968270,0,374364954,7873080,100,0,19020,400,0,0,0,3617604,76080,1600,,,
28,Private,194940,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K,784,5458320,252,0,0,1120,-653102064,1754460,0,0,7797600,81,0,0,360,0,0,0,0,0,1600,,,
63,Private,171635,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K,3969,10813005,819,0,0,2520,-606197847,2231255,0,0,6865400,169,0,0,520,0,0,0,0,0,1600,,,
34,Private,85374,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,1156,2902716,306,0,0,1360,-1301214716,768366,0,0,3414960,81,0,0,360,0,0,0,0,0,1600,,,
28,Private,196564,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K,784,5503792,252,0,0,1260,-17299568,1769076,0,0,8845380,81,0,0,405,0,0,0,0,0,2025,,,
39,Private,183892,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K,1521,7171788,351,0,0,1560,-543470704,1655028,0,0,7355680,81,0,0,360,0,0,0,0,0,1600,,,
74,Private,54732,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,20,United-States,>50K,5476,4050168,740,0,0,1480,-1299375472,547320,0,0,1094640,100,0,0,200,0,0,0,0,0,400,,,
48,Private,33669,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States,<=50K,2304,1616112,480,0,0,2880,1133601561,336690,0,0,2020140,100,0,0,600,0,0,0,0,0,3600,,,
30,State-gov,218640,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,Black,Female,0,0,40,United-States,>50K,900,6559200,300,0,0,1200,558809344,2186400,0,0,8745600,100,0,0,400,0,0,0,0,0,1600,,,
42,Private,252518,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,40,United-States,>50K,1764,10605756,630,631008,0,1680,-659169116,3787770,-501136864,0,10100720,225,225360,0,600,225720576,0,600960,0,0,1600,,,
37,Private,99146,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,50,United-States,>50K,1369,3668402,481,0,73149,1850,1239994724,1288898,0,196011642,4957300,169,0,25701,650,0,0,0,3908529,98850,2500,,,
58,Private,81038,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,12,United-States,<=50K,3364,4700204,580,0,0,696,-2022777148,810380,0,0,972456,100,0,0,120,0,0,0,0,0,144,,,
38,Private,159179,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,1444,6048802,342,0,0,1520,-431849735,1432611,0,0,6367160,81,0,0,360,0,0,0,0,0,1600,,,
45,Private,123075,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K,2025,5538375,405,0,0,2250,-2032413559,1107675,0,0,6153750,81,0,0,450,0,0,0,0,0,2500,,,
29,Private,58522,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,841,1697138,261,0,0,1160,-870142812,526698,0,0,2340880,81,0,0,360,0,0,0,0,0,1600,,,
57,Self-emp-not-inc,102058,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,3249,5817306,798,0,0,2280,1825900772,1428812,0,0,4082320,196,0,0,560,0,0,0,0,0,1600,,,
